Kerinci_Seblat_NP_Gunung_Tujuh_north,1,Kerinci_Seblat_NP_Gunung_Tujuh_north,-1.58577,101.38738,2014,Indonesia,wild,https://www.gbif.org/species/9910236,Mammalia,Carnivora,Mustelidae,Arctonyx,hoevenii,Arctonyx hoevenii,species
Kerinci_Seblat_NP_interior,1,Kerinci_Seblat_NP_interior,-1.69529,101.50791,2014,Indonesia,wild,https://www.gbif.org/species/9910236,Mammalia,Carnivora,Mustelidae,Arctonyx,hoevenii,Arctonyx hoevenii,species
120.SEA,6,SEA,-0.921494,102.385766,2005,Indonesia,wild,https://www.gbif.org/species/9910236,Mammalia,Carnivora,Mustelidae,Arctonyx,hoevenii,Arctonyx hoevenii,species
123.SEA,1,SEA,-4.55948128,103.605593,2000,Indonesia,wild,https://www.gbif.org/species/9910236,Mammalia,Carnivora,Mustelidae,Arctonyx,hoevenii,Arctonyx hoevenii,species
124.SEA,1,SEA,-5.65889,104.40583,1999,Indonesia,wild,https://www.gbif.org/species/9910236,Mammalia,Carnivora,Mustelidae,Arctonyx,hoevenii,Arctonyx hoevenii,species
136.SEA,2,SEA,-1.870837,101.887209,2014,Indonesia,wild,https://www.gbif.org/species/9910236,Mammalia,Carnivora,Mustelidae,Arctonyx,hoevenii,Arctonyx hoevenii,species
138.SEA,1,SEA,-2.031408,101.126884,2015,Indonesia,wild,https://www.gbif.org/species/9910236,Mammalia,Carnivora,Mustelidae,Arctonyx,hoevenii,Arctonyx hoevenii,species
4.SEA,3,SEA,16.401,101.401,1998,Thailand,wild,https://www.ncbi.nlm.nih.gov/taxonomy/34836,Mammalia,Rodentia,Hystricidae,Atherurus,macrourus,Atherurus macrourus,species
14.SEA,24,SEA,18.316667,104.01,2009,Laos,wild,https://www.ncbi.nlm.nih.gov/taxonomy/34836,Mammalia,Rodentia,Hystricidae,Atherurus,macrourus,Atherurus macrourus,species
15.SEA,52,SEA,18.316667,104.01,2010,Laos,wild,https://www.ncbi.nlm.nih.gov/taxonomy/34836,Mammalia,Rodentia,Hystricidae,Atherurus,macrourus,Atherurus macrourus,species
16.SEA,34,SEA,18.316667,104.01,2011,Laos,wild,https://www.ncbi.nlm.nih.gov/taxonomy/34836,Mammalia,Rodentia,Hystricidae,Atherurus,macrourus,Atherurus macrourus,species
17.SEA,33,SEA,18.316667,104.01,2012,Laos,wild,https://www.ncbi.nlm.nih.gov/taxonomy/34836,Mammalia,Rodentia,Hystricidae,Atherurus,macrourus,Atherurus macrourus,species
18.SEA,47,SEA,18.316667,104.01,2013,Laos,wild,https://www.ncbi.nlm.nih.gov/taxonomy/34836,Mammalia,Rodentia,Hystricidae,Atherurus,macrourus,Atherurus macrourus,species
19.SEA,41,SEA,18.316667,104.01,2014,Laos,wild,https://www.ncbi.nlm.nih.gov/taxonomy/34836,Mammalia,Rodentia,Hystricidae,Atherurus,macrourus,Atherurus macrourus,species
43.SEA,2,SEA,15.708765,99.420847,1988,Thailand,wild,https://www.ncbi.nlm.nih.gov/taxonomy/34836,Mammalia,Rodentia,Hystricidae,Atherurus,macrourus,Atherurus macrourus,species
48.SEA,6,SEA,4.703779,102.039437,1999,Malaysia,wild,https://www.ncbi.nlm.nih.gov/taxonomy/34836,Mammalia,Rodentia,Hystricidae,Atherurus,macrourus,Atherurus macrourus,species
49.SEA,17,SEA,4.388255,102.397294,2000,Malaysia,wild,https://www.ncbi.nlm.nih.gov/taxonomy/34836,Mammalia,Rodentia,Hystricidae,Atherurus,macrourus,Atherurus macrourus,species
52.SEA,26,SEA,4.861019,103.163741,2000,Malaysia,wild,https://www.ncbi.nlm.nih.gov/taxonomy/34836,Mammalia,Rodentia,Hystricidae,Atherurus,macrourus,Atherurus macrourus,species
55.SEA,11,SEA,5.470098,101.824206,2004,Malaysia,wild,https://www.ncbi.nlm.nih.gov/taxonomy/34836,Mammalia,Rodentia,Hystricidae,Atherurus,macrourus,Atherurus macrourus,species
57.SEA,3,SEA,5.459951,100.906538,1998,Malaysia,wild,https://www.ncbi.nlm.nih.gov/taxonomy/34836,Mammalia,Rodentia,Hystricidae,Atherurus,macrourus,Atherurus macrourus,species
59.SEA,2,SEA,5.591784,102.6123,1998,Malaysia,wild,https://www.ncbi.nlm.nih.gov/taxonomy/34836,Mammalia,Rodentia,Hystricidae,Atherurus,macrourus,Atherurus macrourus,species
62.SEA,4,SEA,4.571533,101.404658,1999,Malaysia,wild,https://www.ncbi.nlm.nih.gov/taxonomy/34836,Mammalia,Rodentia,Hystricidae,Atherurus,macrourus,Atherurus macrourus,species
67.SEA,5,SEA,5.796887,101.812418,2004,Thailand,wild,https://www.ncbi.nlm.nih.gov/taxonomy/34836,Mammalia,Rodentia,Hystricidae,Atherurus,macrourus,Atherurus macrourus,species
89.SEA,377,SEA,9.260853,98.580887,2014,Thailand,wild,https://www.ncbi.nlm.nih.gov/taxonomy/34836,Mammalia,Rodentia,Hystricidae,Atherurus,macrourus,Atherurus macrourus,species
109.SEA,32,SEA,5.014865,102.551272,2011,Malaysia,wild,https://www.ncbi.nlm.nih.gov/taxonomy/34836,Mammalia,Rodentia,Hystricidae,Atherurus,macrourus,Atherurus macrourus,species
110.SEA,32,SEA,5.5,101.0,2012,Malaysia,wild,https://www.ncbi.nlm.nih.gov/taxonomy/34836,Mammalia,Rodentia,Hystricidae,Atherurus,macrourus,Atherurus macrourus,species
113.SEA,11,SEA,5.014865,102.551272,2012,Malaysia,wild,https://www.ncbi.nlm.nih.gov/taxonomy/34836,Mammalia,Rodentia,Hystricidae,Atherurus,macrourus,Atherurus macrourus,species
134.SEA,61,SEA,3.67332,102.08188,2013,Malaysia,wild,https://www.ncbi.nlm.nih.gov/taxonomy/34836,Mammalia,Rodentia,Hystricidae,Atherurus,macrourus,Atherurus macrourus,species
135.SEA,124,SEA,3.71777,102.1288,2013,Malaysia,wild,https://www.ncbi.nlm.nih.gov/taxonomy/34836,Mammalia,Rodentia,Hystricidae,Atherurus,macrourus,Atherurus macrourus,species
Butik_Barisan_NP_edges_frags,3,Butik_Barisan_NP_edges_frags,-5.21046,104.04393,2014,Indonesia,wild,https://www.ncbi.nlm.nih.gov/taxonomy/9397,Mammalia,Chiroptera,,,,Chiroptera,order
128.SEA,1,SEA,-5.413808653,104.3083873,1999,Indonesia,wild,https://www.ncbi.nlm.nih.gov/taxonomy/56259,Aves,Accipitriformes,Accipitridae,,,Accipitridae,family
